Product Id,Description,Sum of Quantity,Sum of Total Cost Price,Sum of Total Selling Price,Profit Rupees,Profit %,Weekday/Weekend/Holiday
20616,CHERRY BLOSSOM PASSPORT COVER,141,8401.6079,9106.6079,705,8.391250918,Weekday
20616,CHERRY BLOSSOM PASSPORT COVER,47,3041.3414,3276.3414,235,7.726853684,Weekend
20616,CHERRY BLOSSOM PASSPORT COVER,1,225.5817,230.5817,5,2.216491852,Holiday
20617,FIRST CLASS PASSPORT COVER,65,7113.8614,7438.8614,325,4.568545572,Weekday
20617,FIRST CLASS PASSPORT COVER,2,220.034,230.034,10,4.544752175,Holiday
20617,FIRST CLASS PASSPORT COVER,20,2217.8664,2317.8664,100,4.508837863,Weekend
20618,QUEEN OF THE SKIES PASSPORT COVER,101,10058.4899,10563.4899,505,5.02063436,Weekday
20618,QUEEN OF THE SKIES PASSPORT COVER,4,440.068,460.068,20,4.544752175,Holiday
20618,QUEEN OF THE SKIES PASSPORT COVER,27,3048.2324,3183.2324,135,4.428796177,Weekend
20619,TROPICAL PASSPORT COVER,192,17130.531,18090.531,960,5.604029437,Weekday
20619,TROPICAL PASSPORT COVER,25,2691.2734,2816.2734,125,4.644641455,Weekend
20622,VIPPASSPORT COVER,91,6779.5693,7234.5693,455,6.711340793,Weekday
20622,VIPPASSPORT COVER,19,2016.3835,2111.3835,95,4.711405345,Weekend
20622,VIP PASSPORT COVER,14,1540.238,1610.238,70,4.544752175,Weekend
20622,VIP PASSPORT COVER,17,2075.1288,2160.1288,85,4.096131286,Weekday
20622,VIPPASSPORT COVER,3,561.1804,576.1804,15,2.672937259,Holiday
20652,BLUE POLKADOT LUGGAGE TAG,72,4838.7684,5198.7684,360,7.439909709,Weekend
20652,BLUE POLKADOT LUGGAGE TAG,166,11150.2663,11950.2663,800,7.174716536,Weekday
20653,CHERRY BLOSSOM LUGGAGE TAG,52,3271.5696,3531.5696,260,7.947255654,Weekday
20653,CHERRY BLOSSOM LUGGAGE TAG,19,1493.33,1588.33,95,6.361621343,Weekend
20654,FIRST CLASS LUGGAGE TAG,122,7764.8807,8374.8807,610,7.855883736,Weekday
20654,FIRST CLASS LUGGAGE TAG,21,1575.8913,1680.8913,105,6.662896102,Weekend
20655,QUEEN OF SKIES LUGGAGE TAG,3,190.3875,205.3875,15,7.878668505,Holiday
20655,QUEEN OF SKIES LUGGAGE TAG,137,9518.651,10203.651,685,7.196397893,Weekday
20655,QUEEN OF SKIES LUGGAGE TAG,31,3247.8601,3402.8601,155,4.772373046,Weekend
20657,TROPICAL LUGGAGE TAG,30,2102.6901,2252.6901,150,7.133718849,Weekend
20657,TROPICAL LUGGAGE TAG,42,3269.5381,3479.5381,210,6.422925611,Weekday
20658,RED RETROSPOT LUGGAGE TAG,10,634.625,684.625,50,7.878668505,Holiday
20658,RED RETROSPOT LUGGAGE TAG,215,16259.1573,17334.1573,1075,6.611658773,Weekday
20658,RED RETROSPOT LUGGAGE TAG,135,10492.0553,11167.0553,675,6.433439214,Weekend
20659,ECONOMY LUGGAGE TAG,1,63.4625,68.4625,5.00000000000001,7.878668505,Holiday
20659,ECONOMY LUGGAGE TAG,114,8388.1812,8958.1812,570,6.795275238,Weekday
20659,ECONOMY LUGGAGE TAG,32,3646.515,3806.515,160,4.387751044,Weekend
20661,BLUE POLKADOT PURSE,30,5120.5171,5270.5171,150,2.929391643,Weekday
20661,BLUE POLKADOT PURSE,10,1871.3316,1921.3316,50,2.671894174,Weekend
20662,FIRST CLASS HOLIDAY PURSE,4,521.6753,541.6753,20,3.833802367,Weekend
20662,FIRST CLASS HOLIDAY PURSE,1,132.4727,137.4727,5,3.774362567,Holiday
20662,FIRST CLASS HOLIDAY PURSE,25,3986.5839,4111.5839,125,3.135516601,Weekday
20663,QUEEN OF THE SKIES HOLIDAY PURSE,1,132.4727,137.4727,5,3.774362567,Holiday
20663,QUEEN OF THE SKIES HOLIDAY PURSE,14,1880.9074,1950.9074,70,3.721607986,Weekday
20663,QUEEN OF THE SKIES HOLIDAY PURSE,7,1096.0005,1131.0005,35,3.1934292,Weekend
20664,TROPICAL HOLIDAY PURSE,4,518.9368,538.9368,20,3.854033863,Weekend
20664,TROPICAL HOLIDAY PURSE,27,3663.8472,3798.8472,135,3.684651478,Weekday
20665,RED RETROSPOT PURSE,252,45303.8109,46563.8109,1260,2.781222981,Weekday
20665,RED RETROSPOT PURSE,100,18673.8816,19173.8816,500,2.677536522,Weekend
20665,RED RETROSPOT PURSE,6,1263.6674,1293.6674,30,2.37404241,Holiday
20666,ECONOMY HOLIDAY PURSE,1,40.4591,45.4591,5,12.35815923,Weekend
20666,ECONOMY HOLIDAY PURSE,28,2043.6799,2183.6799,140,6.850387871,Weekday
20667,CHERRY BLOSSOM PURSE,1,129.7342,134.7342,5,3.854033863,Weekend
20667,CHERRY BLOSSOM PURSE,19,2491.7871,2586.7871,95,3.812524754,Weekday
20668,DISCO BALL CHRISTMAS DECORATION,5393,12000,35409.9004,23409.9004,195.0825033,Weekday
20668,DISCO BALL CHRISTMAS DECORATION,434,1600,2570.9038,970.9038,60.6814875,Holiday
20668,DISCO BALL CHRISTMAS DECORATION,2981,12350,18318.9219,5968.9219,48.33135142,Weekend
20669,RED HEART LUGGAGE TAG,169,12679.3561,13524.3561,845,6.664376277,Weekday
20669,RED HEART LUGGAGE TAG,81,6364.572,6769.572,405,6.36335012,Weekend
20669,RED HEART LUGGAGE TAG,8,778.2638,818.2638,40,5.139645452,Holiday
20670,VIP HOLIDAY PURSE,1,156.5715,161.5715,5,3.1934292,Holiday
20670,VIP HOLIDAY PURSE,9,1430.5038,1475.5038,45,3.145744877,Weekday
20670,VIP HOLIDAY PURSE,4,754.9955,774.9955,20,2.649022411,Weekend
20671,BLUE TEATIME PRINT BOWL,8,507.7,547.7,40.0000000000001,7.878668505,Holiday
20671,BLUE TEATIME PRINT BOWL,2,126.925,136.925,10,7.878668505,Weekday
20674,GREEN POLKADOT BOWL,918,58710.4275,63300.4275,4590,7.818031984,Weekday
20674,GREEN POLKADOT BOWL,247,18069.2342,19304.2342,1235,6.834822031,Weekend
20675,BLUE POLKADOT BOWL,8,507.7,547.7,40.0000000000001,7.878668505,Holiday
20675,BLUE POLKADOT BOWL,569,37081.7823,39926.7823,2845,7.672231008,Weekend
20675,BLUE POLKADOT BOWL,1243,83998.3101,90213.3101,6215,7.398958375,Weekday
20676,RED RETROSPOT BOWL,693,44224.8821,47689.8821,3465,7.834955879,Weekend
20676,RED RETROSPOT BOWL,2262,145372.1821,156682.1821,11310,7.780030427,Weekday
20676,RED RETROSPOT BOWL,23,1727.4628,1842.4628,115,6.657162169,Holiday
20677,PINK POLKADOT BOWL,719,45937.8926,49532.8926,3595,7.825783458,Weekend
20677,PINK POLKADOT BOWL,1584,104521.1669,112441.1669,7920,7.577412533,Weekday
20677,PINK POLKADOT BOWL,19,1341.0694,1436.0694,95,7.083898865,Holiday
20678,LARGE BLACK DIAMANTE HAIRSLIDE,4,341.482,361.482,20,5.856824079,Weekday
20679,EDWARDIAN PARASOL RED,785,246657.6086,250582.6086,3925,1.591274651,Weekday
20679,EDWARDIAN PARASOL RED,23,7422.4474,7537.4474,115,1.549354193,Holiday
20679,EDWARDIAN PARASOL RED,234,78323.178,79493.178,1170,1.493810683,Weekend
20681,PINK POLKADOT CHILDRENS UMBRELLA,7,1211.0175,1246.0175,35,2.890131645,Holiday
20681,PINK POLKADOT CHILDRENS UMBRELLA,63,12788.7225,13103.7225,315,2.463107633,Weekday
20681,PINK POLKADOT CHILDRENS UMBRELLA,15,3165.7409,3240.7409,75,2.369113657,Weekend
20682,RED RETROSPOT CHILDRENS UMBRELLA,789,139161.4836,143096.4836,3935,2.827650222,Weekday
20682,RED RETROSPOT CHILDRENS UMBRELLA,192,34529.4583,35479.4583,950,2.751273975,Weekend
20682,RED RETROSPOT CHILDRENS UMBRELLA,24,4537.6408,4657.6408,120,2.644546038,Holiday
20684,STRAWBERRY DREAM CHILDS UMBRELLA,16,2768.04,2848.04,80,2.890131645,Weekend
20684,STRAWBERRY DREAM CHILDS UMBRELLA,57,10439.5137,10724.5137,285,2.730012223,Weekday
20685,DOORMAT RED RETROSPOT,678,220741.9848,224131.9848,3390,1.5357296,Weekend
20685,DOORMAT RED RETROSPOT,21,8578.7835,8683.7835,105,1.223949759,Holiday
20685,DOORMAT RED RETROSPOT,1017,424254.2915,429339.2915,5085,1.198573615,Weekday
20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,88,16180.5042,16620.5042,440,2.719321936,Weekend
20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,137,25367.4459,26052.4459,685,2.700311268,Weekday
20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,2,731.5858,741.5858,10,1.366893671,Holiday
20694,FLORAL PINK MONSTER,24,5630.85,5750.85,120,2.131116972,Weekday
20694,FLORAL PINK MONSTER,17,4024.9408,4109.9408,85.0000000000005,2.111832303,Weekend
20695,FLORAL BLUE MONSTER,3,683.3175,698.3175,15,2.195172815,Weekday
20695,FLORAL BLUE MONSTER,1,227.7725,232.7725,5,2.195172815,Holiday
20695,FLORAL BLUE MONSTER,1,227.7725,232.7725,5,2.195172815,Weekend
20696,FLORAL SOFT CAR TOY,5,951.5491,976.5491,25,2.627294798,Weekend
20696,FLORAL SOFT CAR TOY,45,10483.0827,10708.0827,225,2.146315225,Weekday
20697,LITTLE GREEN MONSTER SOFT TOY,17,2289.2795,2374.2795,85,3.712958597,Weekday
20697,LITTLE GREEN MONSTER SOFT TOY,2,269.327,279.327,10,3.712958597,Weekend
20698,LITTLE PINK MONSTER SOFT TOY,14,1885.289,1955.289,70,3.712958597,Weekday
20698,LITTLE PINK MONSTER SOFT TOY,1,134.6635,139.6635,5,3.712958597,Weekend
20699,MOUSEY LONG LEGS SOFT TOY,23,3342.0824,3457.0824,115,3.440968421,Weekend
20699,MOUSEY LONG LEGS SOFT TOY,57,8521.4683,8806.4683,285,3.344494047,Weekday
20700,GREEN CAT FLORAL CUSHION COVER,15,3627.9997,3702.9997,75,2.067254857,Weekend
20700,GREEN CAT FLORAL CUSHION COVER,46,12340.8104,12570.8104,230,1.863734978,Weekday
20701,PINK CAT FLORAL CUSHION COVER,16,3435.1386,3515.1386,80,2.328872553,Weekday
20701,PINK CAT FLORAL CUSHION COVER,7,1527.5881,1562.5881,35,2.291193549,Weekend
20702,PINK PADDED MOBILE,40,9110.9,9310.9,200,2.195172815,Weekend
20702,PINK PADDED MOBILE,12,2733.27,2793.27,60,2.195172815,Holiday
20702,PINK PADDED MOBILE,80,18443.0708,18843.0708,400,2.168836222,Weekday
20703,BLUE PADDED SOFT MOBILE,5,1138.8625,1163.8625,25,2.195172815,Weekday
20703,BLUE PADDED SOFT MOBILE,3,683.3175,698.3175,15,2.195172815,Holiday
20704,MR ROBOT SOFT TOY,16,1628.824,1708.824,80,4.911518985,Holiday
20704,MR ROBOT SOFT TOY,107,21280.4387,21815.4387,535,2.514045916,Weekday
20704,MR ROBOT SOFT TOY,26,6188.2672,6318.2672,130,2.100749625,Weekend
20705,MRS ROBOT SOFT TOY,8,814.412,854.412,40,4.911518985,Holiday
20705,MRS ROBOT SOFT TOY,103,16510.2545,17025.2545,515,3.11927354,Weekday
20705,MRS ROBOT SOFT TOY,17,3921.4255,4006.4255,85,2.167579111,Weekend
20707,CRAZY DAISY HEART DECORATION,247,12742.304,13977.304,1235,9.692124752,Weekday
20707,CRAZY DAISY HEART DECORATION,81,4424.0709,4829.0709,405,9.1544645,Weekend
20707,CRAZY DAISY HEART DECORATION,2,195.9352,205.9352,10,5.103728171,Holiday
20711,JUMBO BAG TOYS,130,11662.296,12312.296,650,5.57351657,Holiday
20711,JUMBO BAG TOYS,1350,139156.8737,145896.8737,6740,4.8434546,Weekend
20711,JUMBO BAG TOYS,1573,187559.2893,195424.2893,7865,4.193340692,Weekday
20712,JUMBO BAG WOODLAND ANIMALS,125,11972.1,12597.1,625,5.220470928,Holiday
20712,JUMBO BAG WOODLAND ANIMALS,3136,361948.196,377628.196,15680,4.332111659,Weekday
20712,JUMBO BAG WOODLAND ANIMALS,794,106746.4596,110716.4596,3970,3.7190929,Weekend
20713,JUMBO BAG OWLS,255,22889.524,24164.524,1275,5.570233789,Holiday
20713,JUMBO BAG OWLS,3319,350674.5459,367269.5459,16595,4.732308117,Weekday
20713,JUMBO BAG OWLS,896,98575.7797,103055.7797,4480,4.544726923,Weekend
20716,PARTY FOOD SHOPPER BAG,285,16575.1605,18000.1605,1425,8.597201819,Weekday
20716,PARTY FOOD SHOPPER BAG,34,2238.7846,2408.7846,170,7.593405815,Weekend
20716,PARTY FOOD SHOPPER BAG,3,259.3977,274.3977,15,5.782626446,Holiday
20717,STRAWBERRY SHOPPER BAG,1432,89953.2347,97113.2347,7160,7.959691526,Weekday
20717,STRAWBERRY SHOPPER BAG,404,26717.2713,28737.2713,2020,7.560652349,Weekend
20717,STRAWBERRY SHOPPER BAG,9,913.475,958.475,45,4.926243192,Holiday
20718,RED RETROSPOT SHOPPER BAG,25,1586.5625,1711.5625,125,7.878668505,Holiday
20718,RED RETROSPOT SHOPPER BAG,909,61699.8627,66244.8627,4545,7.366304885,Weekend
20718,RED RETROSPOT SHOPPER BAG,1730,126548.6496,135198.6496,8650,6.835315926,Weekday
20719,WOODLAND CHARLOTTE BAG,93,4156.4926,4621.4926,465,11.18731692,Holiday
20719,WOODLAND CHARLOTTE BAG,1492,84855.3827,92315.3827,7460,8.791428148,Weekend
20719,WOODLAND CHARLOTTE BAG,3738,221394.295,240084.295,18690,8.441951948,Weekday
20723,STRAWBERRY CHARLOTTE BAG,65,2878.4973,3203.4973,325,11.29061333,Holiday
20723,STRAWBERRY CHARLOTTE BAG,2823,166550.4174,180665.4174,14115,8.474911213,Weekday
20723,STRAWBERRY CHARLOTTE BAG,848,58863.2555,63103.2555,4240,7.203135409,Weekend
20724,RED RETROSPOT CHARLOTTE BAG,44,2318.5895,2538.5895,220,9.4885274,Holiday
20724,RED RETROSPOT CHARLOTTE BAG,1084,60452.9744,65872.9744,5420.00000000001,8.965646527,Weekend
20724,RED RETROSPOT CHARLOTTE BAG,3780,244368.9837,263268.9837,18900,7.734205755,Weekday
20725,LUNCH BAG RED SPOTTY,200,14883.3,15883.3,1000,6.71894002,Weekend
20725,LUNCH BAG RED RETROSPOT,76,6488.158,6868.158,380,5.856824079,Holiday
20725,LUNCH BAG RED RETROSPOT,2523,243983.5454,256598.5454,12615,5.170430645,Weekday
20725,LUNCH BAG RED RETROSPOT,986,102208.3355,107138.3355,4930,4.823481349,Weekend
20726,LUNCH BAG WOODLAND,48,4097.784,4337.784,240,5.856824079,Holiday
20726,LUNCH BAG WOODLAND,923,86466.9623,91081.9623,4615,5.337298637,Weekend
20726,LUNCH BAG WOODLAND,2145,217189.401,227914.401,10725,4.938086274,Weekday
20727,LUNCH BAG  BLACK SKULL.,64,5463.712,5783.712,320,5.856824079,Holiday
20727,LUNCH BAG  BLACK SKULL.,746,70355.1882,74085.1882,3730,5.301670133,Weekend
20727,LUNCH BAG  BLACK SKULL.,2360,228954.1321,240754.1321,11800,5.15387073,Weekday
20728,LUNCH BAG CARS BLUE,38,3244.079,3434.079,190,5.856824079,Holiday
20728,LUNCH BAG CARS BLUE,853,79242.819,83507.819,4265,5.382191161,Weekend
20728,LUNCH BAG CARS BLUE,2153,217890.9868,228655.9868,10765,4.940543966,Weekday
20731,POSY CANDY BAG,76,4547.1092,4927.1092,380,8.356957867,Weekday
20731,POSY CANDY BAG,12,761.55,821.55,60,7.878668505,Weekend
20733,GOLD MINI TAPE MEASURE,1209,43776.5305,49821.5305,6045,13.80876906,Weekday
20733,GOLD MINI TAPE MEASURE,179,6668.1893,7563.1893,895,13.4219345,Weekend
20733,GOLD MINI TAPE MEASURE,4,165.1226,185.1226,20,12.11221238,Holiday
20734,SILVER MINI TAPE MEASURE,31,2708.9233,2863.9233,155,5.721830515,Weekend
20734,SILVER MINI TAPE MEASURE,126,11223.3234,11853.3234,630,5.613310581,Weekday
20735,BLACK MINI TAPE MEASURE,4,166.218,186.218,20,12.0323912,Holiday
20735,BLACK MINI TAPE MEASURE,170,7703.9786,8553.9786,850,11.03326014,Weekend
20735,BLACK MINI TAPE MEASURE,382,18292.6036,20192.6036,1900,10.38671171,Weekday
20748,KENSINGTON COFFEE SET,43,30481.3942,30696.3942,215,0.705348314,Weekday
20748,KENSINGTON COFFEE SET,6,4828.6467,4858.6467,30,0.62129209,Weekend
20749,ASSORTED COLOUR MINI CASES,22,8417.689,8527.689,110,1.306771966,Holiday
20749,ASSORTED COLOUR MINI CASES,717,278252.1091,281837.1091,3585,1.288399938,Weekday
20749,ASSORTED COLOUR MINI CASES,148,64077.0088,64817.0088,740,1.1548604,Weekend
20750,RED RETROSPOT MINI CASES,378,144708.4774,146598.4774,1890,1.306074139,Weekend
20750,RED RETROSPOT MINI CASES,607,242085.3965,245120.3965,3035,1.253689832,Weekday
20750,RED RETROSPOT MINI CASES,10,4304.215,4354.215,50,1.161652009,Holiday
20751,FUNKY WASHING UP GLOVES ASSORTED,239,25686.6637,26881.6637,1195,4.652219587,Weekend
20751,FUNKY WASHING UP GLOVES ASSORTED,20,2200.34,2300.34,100,4.544752175,Holiday
20751,FUNKY WASHING UP GLOVES ASSORTED,498,54968.1116,57458.1116,2490,4.529899113,Weekday
20752,BLUE POLKADOT WASHING UP GLOVES,7,770.119,805.119,35,4.544752175,Holiday
20752,BLUE POLKADOT WASHING UP GLOVES,229,26790.9862,27935.9862,1145,4.2738255,Weekday
20752,BLUE POLKADOT WASHING UP GLOVES,85,10149.4439,10574.4439,425,4.187421539,Weekend
20754,RETROSPOT RED WASHING UP GLOVES,669,73388.3177,76733.3177,3345,4.557946148,Weekday
20754,RETROSPOT RED WASHING UP GLOVES,16,1760.272,1840.272,80,4.544752175,Holiday
20754,RETROSPOT RED WASHING UP GLOVES,241,27040.4367,28245.4367,1205,4.456288977,Weekend
20755,BLUE PAISLEY POCKET BOOK,7,290.8815,325.8815,35,12.0323912,Holiday
20755,BLUE PAISLEY POCKET BOOK,227,9779.5656,10914.5656,1135,11.60583247,Weekday
20755,BLUE PAISLEY POCKET BOOK,56,2586.6618,2866.6618,280,10.82476263,Weekend
20756,GREEN FERN POCKET BOOK,38,1579.071,1769.071,190,12.0323912,Weekday
20756,GREEN FERN POCKET BOOK,19,789.5355,884.5355,95,12.0323912,Weekend
20757,RED DAISY POCKET BOOK,2,83.109,93.109,10,12.0323912,Holiday
20757,RED DAISY POCKET BOOK,126,5278.5876,5908.5876,630,11.9350108,Weekday
20757,RED DAISY POCKET BOOK,27,1207.4127,1342.4127,135,11.18093258,Weekend
20758,ABSTRACT CIRCLES POCKET BOOK,76,3158.142,3538.142,380,12.0323912,Weekday
20758,ABSTRACT CIRCLES POCKET BOOK,59,2451.7155,2746.7155,295,12.0323912,Weekend
20758,ABSTRACT CIRCLES POCKET BOOK,8,332.436,372.436,40,12.0323912,Holiday
20759,CHRYSANTHEMUM POCKET BOOK,30,1246.635,1396.635,150,12.0323912,Weekend
20759,CHRYSANTHEMUM POCKET BOOK,25,1038.8625,1163.8625,125,12.0323912,Weekday
20759,CHRYSANTHEMUM POCKET BOOK,6,249.327,279.327,30,12.0323912,Holiday
20760,GARDEN PATH POCKET BOOK,37,1537.5165,1722.5165,185,12.0323912,Weekend
20760,GARDEN PATH POCKET BOOK,26,1080.417,1210.417,130,12.0323912,Weekday
20761,BLUE PAISLEY SKETCHBOOK,69,15054.6809,15399.6809,345,2.291646049,Weekday
20761,BLUE PAISLEY SKETCHBOOK,5,1213.8974,1238.8974,25,2.059482128,Holiday
20761,BLUE PAISLEY SKETCHBOOK,32,8037.9736,8197.9736,159.999999999999,1.990551449,Weekend
20762,GREEN FERN SKETCHBOOK,20,4210.9467,4310.9467,100,2.374762901,Weekend
20762,GREEN FERN SKETCHBOOK,75,15850.6125,16225.6125,375,2.365839175,Weekday
20762,GREEN FERN SKETCHBOOK,5,1213.8974,1238.8974,25,2.059482128,Holiday
20763,DAISY SKETCHBOOK,63,8861.1658,9176.1658,315,3.554836994,Weekday
20763,DAISY SKETCHBOOK,8,1603.1,1643.1,40,2.495165617,Weekend
20763,DAISY SKETCHBOOK,1,200.3875,205.3875,5,2.495165617,Holiday
20764,ABSTRACT CIRCLES SKETCHBOOK,2,400.775,410.775,10,2.495165617,Holiday
20764,ABSTRACT CIRCLES SKETCHBOOK,17,3812.9809,3897.9809,85,2.229227007,Weekend
20764,ABSTRACT CIRCLES SKETCHBOOK,113,25903.6979,26468.6979,565,2.181155765,Weekday
20765,CHRYSANTHEMUM SKETCHBOOK,75,15638.6526,16013.6526,375,2.397904791,Weekday
20765,CHRYSANTHEMUM SKETCHBOOK,21,4826.4908,4931.4908,105,2.175493632,Weekend
20766,GARDEN PATH SKETCHBOOK,13,2808.2342,2873.2342,65,2.314621765,Weekend
20766,GARDEN PATH SKETCHBOOK,93,20196.4348,20661.4348,465,2.302386558,Weekday
20766,GARDEN PATH SKETCHBOOK,1,412.3474,417.3474,5,1.212569789,Holiday
20767,BLUE PAISLEY JOURNAL,79,10401.2624,10796.2624,395,3.797615951,Weekend
20767,BLUE PAISLEY JOURNAL,9,1211.9715,1256.9715,45,3.712958597,Holiday
20767,BLUE PAISLEY JOURNAL,157,22395.8548,23180.8548,785,3.505112919,Weekday
20768,GREEN FERN JOURNAL,58,7025.6289,7315.6289,290,4.12774435,Weekend
20768,GREEN FERN JOURNAL,8,1077.308,1117.308,40,3.712958597,Holiday
20768,GREEN FERN JOURNAL,102,13975.0219,14485.0219,510,3.649368163,Weekday
20769,DAISY JOURNAL,1,134.6635,139.6635,5,3.712958597,Holiday
20769,DAISY JOURNAL,44,6296.5346,6516.5346,220,3.493985406,Weekday
20769,DAISY JOURNAL,16,2550.6031,2630.6031,80,3.136513086,Weekend
20770,ABSTRACT CIRCLE JOURNAL,134,16984.0141,17654.0141,670,3.944886033,Weekday
20770,ABSTRACT CIRCLE JOURNAL,29,3837.3267,3982.3267,145,3.778672272,Weekend
20770,ABSTRACT CIRCLE JOURNAL,1,132.4727,137.4727,5,3.774362567,Holiday
20771,CHRYSANTHEMUM  JOURNAL,2,269.327,279.327,10,3.712958597,Holiday
20771,CHRYSANTHEMUM  JOURNAL,81,11048.5024,11453.5024,405,3.665655175,Weekday
20771,CHRYSANTHEMUM  JOURNAL,17,2533.5537,2618.5537,85,3.35497132,Weekend
20772,GARDEN PATH JOURNAL,94,11601.308,12071.308,470,4.051267323,Weekend
20772,GARDEN PATH JOURNAL,2,269.327,279.327,10,3.712958597,Holiday
20772,GARDEN PATH JOURNAL,131,18228.6006,18883.6006,655,3.593254438,Weekday
20773,BLUE PAISLEY NOTEBOOK,27,2305.0035,2440.0035,135,5.856824079,Weekday
20773,BLUE PAISLEY NOTEBOOK,15,1280.5575,1355.5575,75,5.856824079,Weekend
20773,BLUE PAISLEY NOTEBOOK,11,939.0755,994.0755,55,5.856824079,Holiday
20774,GREEN FERN NOTEBOOK,28,2375.0384,2515.0384,140,5.894641535,Weekend
20774,GREEN FERN NOTEBOOK,43,3659.9775,3874.9775,215,5.874353053,Weekday
20774,GREEN FERN NOTEBOOK,4,341.482,361.482,20,5.856824079,Holiday
20775,DAISY NOTEBOOK,81,6961.565,7366.565,405,5.81765738,Weekday
20775,DAISY NOTEBOOK,32,3280.6514,3440.6514,160,4.877080204,Weekend
20775,DAISY NOTEBOOK,1,179.0272,184.0272,5,2.792871698,Holiday
20777,CHRYSANTHEMUM NOTEBOOK,113,9685.2055,10250.2055,565,5.833639772,Weekday
20777,CHRYSANTHEMUM NOTEBOOK,32,2806.8909,2966.8909,160,5.700257178,Weekend
20777,CHRYSANTHEMUM NOTEBOOK,8,774.4299,814.4299,40,5.165089829,Holiday
20778,GARDEN PATH NOTEBOOK,7,597.5935,632.5935,35,5.856824079,Weekend
20778,GARDEN PATH NOTEBOOK,5,426.8525,451.8525,25,5.856824079,Weekday
20778,GARDEN PATH NOTEBOOK,3,256.1115,271.1115,15,5.856824079,Holiday
20780,BLACK EAR MUFF HEADPHONES,39,13327.1653,13522.1653,195,1.463176869,Weekday
20780,BLACK EAR MUFF HEADPHONES,4,1775.9083,1795.9083,20,1.126184274,Weekend
20780,BLACK EAR MUFF HEADPHONES,1,598.5654,603.5654,5,0.835330609,Holiday
20781,GOLD EAR MUFF HEADPHONES,2,397.4888,407.4888,10,2.515794156,Holiday
20781,GOLD EAR MUFF HEADPHONES,4,1182.7492,1202.7492,20,1.690975568,Weekend
20781,GOLD EAR MUFF HEADPHONES,29,9870.2422,10015.2422,145,1.469062228,Weekday
20782,CAMOUFLAGE EAR MUFF HEADPHONES,1,101.8015,106.8015,5,4.911518985,Holiday
20782,CAMOUFLAGE EAR MUFF HEADPHONES,36,13900.8193,14080.8193,180,1.294887705,Weekday
20782,CAMOUFLAGE EAR MUFF HEADPHONES,10,4117.997,4167.997,50,1.214182526,Weekend
20785,FUSCHIA RETRO BAR STOOL,11,22041.9565,22096.9565,55,0.249524129,Weekday
20785,FUSCHIA RETRO BAR STOOL,3,6549.1845,6564.1845,15,0.229036149,Weekend
20793,BLUE TILED TRAY,12,4376.37,4436.37,60,1.370999253,Weekday
20793,BLUE TILED TRAY,1,364.6975,369.6975,5,1.370999253,Weekend
20794,BLUE  TILE HOOK,67,9622.7337,9957.7337,335,3.481339196,Weekday
20794,BLUE  TILE HOOK,9,1343.9672,1388.9672,45,3.348296,Holiday
20794,BLUE  TILE HOOK,31,5104.0154,5259.0154,155,3.036824693,Weekend
20795,LARGE BLUE PROVENCAL CERAMIC BALL,26,2860.442,2990.442,130,4.544752175,Weekend
20795,LARGE BLUE PROVENCAL CERAMIC BALL,29,3746.4085,3891.4085,145,3.870373452,Weekday
20796,SMALL BLUE PROVENCAL CERAMIC BALL,39,3329.4495,3524.4495,195,5.856824079,Weekend
20796,SMALL BLUE PROVENCAL CERAMIC BALL,23,2053.3443,2168.3443,115,5.600619438,Weekday
20798,CLEAR MILKSHAKE GLASS,4,341.482,361.482,20,5.856824079,Holiday
20798,CLEAR MILKSHAKE GLASS,34,3740.578,3910.578,170,4.544752175,Weekday
20798,CLEAR MILKSHAKE GLASS,2,220.034,230.034,10,4.544752175,Weekend
20801,LARGE PINK GLASS SUNDAE DISH,199,10763.5713,11758.5713,995,9.244143717,Weekend
20801,LARGE PINK GLASS SUNDAE DISH,419,25964.2187,28059.2187,2095,8.068796617,Weekday
20802,SMALL GLASS SUNDAE DISH CLEAR,42,1160.3454,1370.3454,210,18.09805942,Holiday
20802,SMALL GLASS SUNDAE DISH CLEAR,342,25928.0374,27638.0374,1710,6.595177158,Weekday
20802,SMALL GLASS SUNDAE DISH CLEAR,218,18715.9274,19805.9274,1090,5.823916586,Weekend
20803,SMALL PINK GLASS SUNDAE DISH,169,3456.0881,4301.0881,845,24.44960821,Weekend
20803,SMALL PINK GLASS SUNDAE DISH,499,13099.6621,15594.6621,2495,19.0462928,Weekday
20803,SMALL PINK GLASS SUNDAE DISH,7,277.189,312.189,35,12.62676369,Holiday
20816,GOLD FLOWER CUSHION COVER,2,203.603,213.603,10,4.911518985,Weekday
20818,GOLD TEDDY BEAR,11,1046.9724,1101.9724,55,5.253242588,Weekend
20818,GOLD TEDDY BEAR,4,1216.7066,1236.7066,20,1.643781664,Weekday
20819,SILVER TEDDY BEAR,48,9612.0276,9852.0276,240,2.496871732,Weekday
20819,SILVER TEDDY BEAR,15,3270.8993,3345.8993,75,2.292947386,Weekend
20820,SILVER LOOKING MIRROR,3,798.3345,813.3345,15,1.878911659,Holiday
20820,SILVER LOOKING MIRROR,2,532.223,542.223,10,1.878911659,Weekday
